company,companyLabel,countryLabel,shipsBuilt,sizeClass,shipsInClass
http://www.wikidata.org/entity/Q83981618,Bijlsma Wartena,Нидерланды,27,4_handysize (130-180м),4
http://www.wikidata.org/entity/Q55855572,Shandong Baibuting Shipbuilding,Китай,7,2_прибрежное (25-100м),4
http://www.wikidata.org/entity/Q56121139,Atlanticeagle Shipbuilding,Португалия,4,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q121688957,Shipkits,Нидерланды,11,3_mini-handy (100-130м),4
http://www.wikidata.org/entity/Q85717793,Damen Shipyards Gorinchem,Нидерланды,273,4_handysize (130-180м),9
http://www.wikidata.org/entity/Q104520574,Veka Shipyard Lemmer,Нидерланды,29,4_handysize (130-180м),5
http://www.wikidata.org/entity/Q41572,Николаев,Украина,4,6_panamax (200-295м),1
http://www.wikidata.org/entity/Q2235329,Schiffswerft Ernst Menzer,Германия,5,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q3437865,Bergen Mekaniske Verksted,Норвегия,117,3_mini-handy (100-130м),6
http://www.wikidata.org/entity/Q3437865,Bergen Mekaniske Verksted,Норвегия,117,5_handymax (180-200м),3
http://www.wikidata.org/entity/Q5709680,Astilleros Españoles,Испания,12,3_mini-handy (100-130м),2
http://www.wikidata.org/entity/Q26710910,Koninklijke De Vries Scheepsbouw,Нидерланды,37,2_прибрежное (25-100м),37
http://www.wikidata.org/entity/Q52287703,Søviknes Verft,Норвегия,56,4_handysize (130-180м),7
http://www.wikidata.org/entity/Q55956844,Vaagen Verft,Норвегия,6,2_прибрежное (25-100м),4
http://www.wikidata.org/entity/Q84609765,Royal Van Lent,Нидерланды,51,2_прибрежное (25-100м),41
http://www.wikidata.org/entity/Q483564,STX Offshore & Shipbuilding,Республика Корея,112,7_capesize (295-330м),4
http://www.wikidata.org/entity/Q658546,Constructions industrielles de la Méditerranée,Франция,6,6_panamax (200-295м),4
http://www.wikidata.org/entity/Q1524298,STX Finland,Финляндия,39,1_малое (<25м),1
http://www.wikidata.org/entity/Q3295104,Azimut,Италия,7,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q62063411,Q62063411,Китай,3,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q16218256,Maritim Shipyard,Польша,4,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q1073329,China Merchants,Китай,6,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q4311347,АО «Окская Судоверфь»,,30,3_mini-handy (100-130м),15
http://www.wikidata.org/entity/Q53909604,Qingshan Shipyard,Китай,120,6_panamax (200-295м),1
http://www.wikidata.org/entity/Q2283968,Sieghold-Werft,Германия,4,2_прибрежное (25-100м),4
http://www.wikidata.org/entity/Q12321465,Karstensens Skibsværft,Дания,33,2_прибрежное (25-100м),31
http://www.wikidata.org/entity/Q22120466,Mitsubishi Heavy Industries Shimonoseki Shipyard & Machinery Works,Япония,28,3_mini-handy (100-130м),6
http://www.wikidata.org/entity/Q49961350,Boelwerf Vlaanderen NV,Бельгия,23,2_прибрежное (25-100м),4
http://www.wikidata.org/entity/Q4497365,Херсонский судостроительный завод,Украина,82,3_mini-handy (100-130м),2
http://www.wikidata.org/entity/Q4978195,Stocznia Gdynia,Польша,210,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q30931022,Huangpu Wenchong Shipbuilding,Китай,56,3_mini-handy (100-130м),4
http://www.wikidata.org/entity/Q113279667,IHDA Shipbuilding,Нидерланды,5,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q118641169,Frisian Shipyard Welgelegen,Нидерланды,5,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q20391268,Alexandria Shipyard,Египет,13,3_mini-handy (100-130м),6
http://www.wikidata.org/entity/Q118641169,Frisian Shipyard Welgelegen,Нидерланды,5,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q126907859,Qingdao Heshun Shipyard,Китай,9,4_handysize (130-180м),3
http://www.wikidata.org/entity/Q2043455,P+S Werften,Германия,31,4_handysize (130-180м),2
http://www.wikidata.org/entity/Q1260447,H. Rancke,Германия,3,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q2868909,Ateliers et Chantiers de France,Франция,20,6_panamax (200-295м),1
http://www.wikidata.org/entity/Q7442043,Судостроительная корпорация Сиэтл-Такома,США,64,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q106351770,Taizhou Kouan Shipbuilding Co Ltd,Китай,80,8_vlcc и крупнее (>330м),1
http://www.wikidata.org/entity/Q489195,Hanjin Heavy Industries,Республика Корея,262,3_mini-handy (100-130м),5
http://www.wikidata.org/entity/Q744233,John Cockerill,Бельгия,4,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q1252846,Euskalduna,Испания,4,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q3523533,Hindustan Shipyard,Индия,13,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q6964934,Napier and Miller,Великобритания,5,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q7449144,Seatrium Limited,,11,7_capesize (295-330м),1
http://www.wikidata.org/entity/Q11543253,Yokohama Dock,Япония,12,5_handymax (180-200м),1
http://www.wikidata.org/entity/Q11957113,Akers mekaniske verksted,Норвегия,93,7_capesize (295-330м),3
http://www.wikidata.org/entity/Q24860611,Yamanishi Zosen,Япония,23,2_прибрежное (25-100м),4
http://www.wikidata.org/entity/Q134077070,C. van der Giessen & Zonen's Scheepswerven,,3,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q7673985,Tacoma Boatbuilding Company,США,12,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q11382579,Sasebo Heavy Industries,Япония,270,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q292748,AG Weser,Германия,116,8_vlcc и крупнее (>330м),1
http://www.wikidata.org/entity/Q292748,AG Weser,Германский рейх,116,8_vlcc и крупнее (>330м),1
http://www.wikidata.org/entity/Q1145749,Nederlandsche Dok en Scheepsbouw Maatschappij,Нидерланды,24,8_vlcc и крупнее (>330м),1
http://www.wikidata.org/entity/Q1297442,Moss Verft,Норвегия,45,6_panamax (200-295м),1
http://www.wikidata.org/entity/Q3460164,STX France,Франция,10,6_panamax (200-295м),3
http://www.wikidata.org/entity/Q4861094,Barkmeijer Shipyards,Нидерланды,68,4_handysize (130-180м),2
http://www.wikidata.org/entity/Q5208288,Mangalia Shipyard,Румыния,123,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q12744192,Giurgiu shipyard,,3,3_mini-handy (100-130м),2
http://www.wikidata.org/entity/Q85717793,Damen Shipyards Gorinchem,Нидерланды,273,1_малое (<25м),56
http://www.wikidata.org/entity/Q124423258,China Merchants Jinling Shipyard (Weihai),Китай,8,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q2043455,P+S Werften,Германия,31,3_mini-handy (100-130м),4
http://www.wikidata.org/entity/Q10448832,Cheoy Lee Shipyards Ltd.,Китай,33,2_прибрежное (25-100м),31
http://www.wikidata.org/entity/Q16536348,Ships built at Cantiere Navale Mario Morini,Италия,6,4_handysize (130-180м),2
http://www.wikidata.org/entity/Q829911,Nordic Yards Warnemünde,Германия,148,3_mini-handy (100-130м),2
http://www.wikidata.org/entity/Q3655764,Rodriquez Cantieri Navali,Италия,17,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q5895125,Hongkong United Dockyard,Китай,12,2_прибрежное (25-100м),11
http://www.wikidata.org/entity/Q10448832,Cheoy Lee Shipyards Ltd.,Китай,33,1_малое (<25м),1
http://www.wikidata.org/entity/Q12744193,Oltenita Shipyard,Румыния,174,4_handysize (130-180м),76
http://www.wikidata.org/entity/Q26837618,Fujiwara Shipbuilding,Япония,11,2_прибрежное (25-100м),11
http://www.wikidata.org/entity/Q28686830,Sumidagawa Shipyard,Япония,5,2_прибрежное (25-100м),5
http://www.wikidata.org/entity/Q3326593,IZAR,Испания,8,6_panamax (200-295м),1
http://www.wikidata.org/entity/Q5241717,Davie Yards Incorporated,Канада,11,2_прибрежное (25-100м),6
http://www.wikidata.org/entity/Q6068515,Jakobson Shipyard,,7,2_прибрежное (25-100м),7
http://www.wikidata.org/entity/Q22126509,Hayashi Kanesen,Япония,15,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q16842471,Henry Robb,Великобритания,37,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q6908150,Moore Dry Dock Company,США,37,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q7054594,North Carolina Shipbuilding Company,США,69,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q1677408,Джейкоб Аарон Вестервельт,,10,7_capesize (295-330м),1
http://www.wikidata.org/entity/Q4361443,Петрозавод,Россия,13,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q6818390,Merchant Shipbuilding Corporation,США,5,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q15883932,Werf Gusto,Нидерланды,7,4_handysize (130-180м),4
http://www.wikidata.org/entity/Q60392782,Chengxi Shipyard,Китай,170,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q109461966,Fujian Southeast Shipyard,Китай,120,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q962591,JFE Holdings,Япония,5,4_handysize (130-180м),2
http://www.wikidata.org/entity/Q11357147,Mitsubishi Heavy Industries Nagasaki Shipyard & Machinery,Япония,163,8_vlcc и крупнее (>330м),4
http://www.wikidata.org/entity/Q886896,Blyth Shipbuilding Company,Великобритания,16,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q5871699,Kanadevia Corporation,Япония,69,3_mini-handy (100-130м),3
http://www.wikidata.org/entity/Q7418903,Sanoyas Hishino Meisho,Япония,10,4_handysize (130-180м),3
http://www.wikidata.org/entity/Q727,Амстердам,Нидерланды,3,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q81472,Цзяннаньский судостроительный завод,Китай,222,7_capesize (295-330м),2
http://www.wikidata.org/entity/Q11415470,Namura Shipbuilding,Япония,273,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q18343358,Eqva,Норвегия,15,8_vlcc и крупнее (>330м),1
http://www.wikidata.org/entity/Q553599,Schichau Seebeck,Германия,111,1_малое (<25м),2
http://www.wikidata.org/entity/Q658546,Constructions industrielles de la Méditerranée,Франция,6,5_handymax (180-200м),1
http://www.wikidata.org/entity/Q748148,Kawasaki Heavy Industries,Япония,94,8_vlcc и крупнее (>330м),1
http://www.wikidata.org/entity/Q115322850,Sakaide Works,Япония,98,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q4898067,Bethlehem Sparrows Point Shipyard,США,38,3_mini-handy (100-130м),2
http://www.wikidata.org/entity/Q54874672,Peterson Builders,,7,2_прибрежное (25-100м),7
http://www.wikidata.org/entity/Q1606052,Svendborg Skibsværft,Дания,45,1_малое (<25м),1
http://www.wikidata.org/entity/Q5649928,Hans Ditlev Bendixsen,,3,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q7224811,Wärtsilä Marine,,11,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q7545370,Smith & Rhuland,Канада,6,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q17101117,Austin & Pickersgill,Великобритания,27,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q17107791,Hike Metal Products,Канада,4,1_малое (<25м),1
http://www.wikidata.org/entity/Q97178247,Naval Gijón,Испания,15,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q66,Boeing,США,3,1_малое (<25м),1
http://www.wikidata.org/entity/Q1959394,Muetzelfeldtwerft in Cuxhaven,Германия,25,1_малое (<25м),1
http://www.wikidata.org/entity/Q4199817,Ильичевский судоремонтный завод,Украина,20,2_прибрежное (25-100м),15
http://www.wikidata.org/entity/Q6379823,Kawasaki Heavy Industries Ship & Offshore Structure Company,Япония,42,4_handysize (130-180м),3
http://www.wikidata.org/entity/Q7224208,Море,Россия,6,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q7224208,Море,Украина,6,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q1700840,John Lewis and Sons Limited,Великобритания,339,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q3295104,Azimut,Италия,7,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q22266452,Astilleros Armón Vigo,Испания,48,1_малое (<25м),2
http://www.wikidata.org/entity/Q47209820,Porsgrund Mek. Verksted,Норвегия,17,2_прибрежное (25-100м),7
http://www.wikidata.org/entity/Q17193673,Iwagi Zosen,Япония,155,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q2043455,P+S Werften,Германия,31,5_handymax (180-200м),2
http://www.wikidata.org/entity/Q4348278,Пелла (завод),Россия,17,2_прибрежное (25-100м),14
http://www.wikidata.org/entity/Q21505614,Pendennis Shipyard,Великобритания,4,7_capesize (295-330м),1
http://www.wikidata.org/entity/Q108941303,Unión Naval Valencia,Испания,47,1_малое (<25м),4
http://www.wikidata.org/entity/Q3655764,Rodriquez Cantieri Navali,Италия,17,8_vlcc и крупнее (>330м),1
http://www.wikidata.org/entity/Q6883239,Mitsui Engineering & Shipbuilding,Япония,62,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q12321465,Karstensens Skibsværft,Дания,33,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q12321465,Karstensens Skibsværft,Дания,33,1_малое (<25м),1
http://www.wikidata.org/entity/Q12744192,Giurgiu shipyard,,3,5_handymax (180-200м),1
http://www.wikidata.org/entity/Q16889827,Sekwang,,4,3_mini-handy (100-130м),2
http://www.wikidata.org/entity/Q56612012,Jaya Shipbuilding & Engineering,Сингапур,9,2_прибрежное (25-100м),9
http://www.wikidata.org/entity/Q57312653,ASL Shipyard,Индонезия,20,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q84419790,Jiangsu Rongsheng Heavy Industries,Китай,40,8_vlcc и крупнее (>330м),2
http://www.wikidata.org/entity/Q845144,Trondhjems mekaniske Værksted,Норвегия,48,3_mini-handy (100-130м),3
http://www.wikidata.org/entity/Q1516279,Umoe Mandal,Норвегия,18,1_малое (<25м),1
http://www.wikidata.org/entity/Q2642233,Alexander Hall & Co.,Великобритания,743,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q18343358,Eqva,Норвегия,15,3_mini-handy (100-130м),2
http://www.wikidata.org/entity/Q61384576,Gondán shipyards,Испания,5,3_mini-handy (100-130м),4
http://www.wikidata.org/entity/Q25028459,Hodgdon Shipbuilding,,3,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q560947,Nordseewerke,Германия,131,1_малое (<25м),1
http://www.wikidata.org/entity/Q9306270,Remontowa Shipbuilding,Польша,39,1_малое (<25м),1
http://www.wikidata.org/entity/Q67083915,Bergen Group BMV,Норвегия,8,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q116766227,Q116766227,Норвегия,4,1_малое (<25м),3
http://www.wikidata.org/entity/Q829911,Nordic Yards Warnemünde,Германия,148,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q1193195,Ingalls Shipbuilding,США,216,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q1678193,Neue Jadewerft GmbH,Германия,19,1_малое (<25м),2
http://www.wikidata.org/entity/Q5210936,Dalian Shipbuilding Industry Company,Китай,287,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q8048969,Yantai Raffles Shipyard,Китай,11,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q11158393,Aker Solutions Stord,Норвегия,25,3_mini-handy (100-130м),2
http://www.wikidata.org/entity/Q122182243,Sosnovskiy Shipyard,Россия,31,1_малое (<25м),1
http://www.wikidata.org/entity/Q122182243,Sosnovskiy Shipyard,Россия,31,2_прибрежное (25-100м),8
http://www.wikidata.org/entity/Q1003299,Framnæs Mekaniske Værksted,Норвегия,25,5_handymax (180-200м),1
http://www.wikidata.org/entity/Q5348781,Eide Marine Services,Норвегия,7,3_mini-handy (100-130м),2
http://www.wikidata.org/entity/Q6350748,Haugesund Mekaniske Verksted,Норвегия,5,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q52317584,H & E Nordtveit Skipsbyggeri,Норвегия,3,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q2688471,Feadship,Нидерланды,36,2_прибрежное (25-100м),34
http://www.wikidata.org/entity/Q3899900,Perini Navi,Италия,12,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q21927194,Meyer Turku,Финляндия,56,3_mini-handy (100-130м),8
http://www.wikidata.org/entity/Q56239772,Q56239772,Сербия,5,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q3655754,Cantieri Aeronautici e Navali Triestini,Королевство Италия,33,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q3295104,Azimut,Италия,7,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q3523533,Hindustan Shipyard,Индия,13,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q4834527,BAE Systems Maritime – Naval Ships,Великобритания,7,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q17747474,Malta Shipbuilding,Мальта,5,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q1250754,Hitzler Werft,Германия,43,1_малое (<25м),1
http://www.wikidata.org/entity/Q19904469,Q19904469,,3,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q60738807,Cockatoo Island Dockyard,Австралия,11,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q657096,Lürssen Werft,Германия,71,5_handymax (180-200м),2
http://www.wikidata.org/entity/Q870276,Lloyd Werft,Германия,10,3_mini-handy (100-130м),2
http://www.wikidata.org/entity/Q2490441,Heesen Yachts,Нидерланды,14,2_прибрежное (25-100м),13
http://www.wikidata.org/entity/Q2688471,Feadship,Нидерланды,36,3_mini-handy (100-130м),4
http://www.wikidata.org/entity/Q16323193,Q16323193,Дания,7,2_прибрежное (25-100м),5
http://www.wikidata.org/entity/Q807945,Barclay Curle,Великобритания,65,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q18343358,Eqva,Норвегия,15,1_малое (<25м),1
http://www.wikidata.org/entity/Q52276032,Hatlø Verksted,Норвегия,46,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q90138624,Walter Hood and Company,Великобритания,14,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q100605830,Holen mek. Verksted,Норвегия,3,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q889816,Bodewes Shipyards,Нидерланды,176,1_малое (<25м),3
http://www.wikidata.org/entity/Q3655755,Cantiere navale di Riva Trigoso,Италия,5,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q5969691,ICON Yachts,,3,2_прибрежное (25-100м),4
http://www.wikidata.org/entity/Q25100782,Mondomarine,Италия,4,2_прибрежное (25-100м),4
http://www.wikidata.org/entity/Q26714845,Motor AB Reversator,,3,1_малое (<25м),1
http://www.wikidata.org/entity/Q56012145,Cantieri Navali Codecasa,Италия,30,2_прибрежное (25-100м),29
http://www.wikidata.org/entity/Q86667732,T. Mariotti,Италия,10,4_handysize (130-180м),6
http://www.wikidata.org/.well-known/genid/b0f30261f0a033cd0cb487fe886387ca,http://www.wikidata.org/.well-known/genid/b0f30261f0a033cd0cb487fe886387ca,,3,3_mini-handy (100-130м),3
http://www.wikidata.org/.well-known/genid/cd71c1e532665cdc35c4055ef2a44345,http://www.wikidata.org/.well-known/genid/cd71c1e532665cdc35c4055ef2a44345,,3,3_mini-handy (100-130м),3
http://www.wikidata.org/entity/Q67083915,Bergen Group BMV,Норвегия,8,3_mini-handy (100-130м),2
http://www.wikidata.org/entity/Q1516279,Umoe Mandal,Норвегия,18,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q47147176,Karmsund Maritime Service,Норвегия,5,8_vlcc и крупнее (>330м),1
http://www.wikidata.org/entity/Q52503428,Sletta Båtbyggeri,Норвегия,12,1_малое (<25м),2
http://www.wikidata.org/entity/Q55949449,Solstrand Verft,Норвегия,9,2_прибрежное (25-100м),7
http://www.wikidata.org/entity/Q19889154,Q19889154,,3,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q2803924,Royal Huisman,Нидерланды,13,1_малое (<25м),1
http://www.wikidata.org/entity/Q25067052,Jongert,Нидерланды,4,1_малое (<25м),1
http://www.wikidata.org/entity/Q58456899,Multiplast,Франция,8,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q134413277,Georgi Dimitrov Shipyard,Болгария,8,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q784824,Пемброк-док,Великобритания,3,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q795618,BBG Bootsbau Berlin,Германия,11,1_малое (<25м),4
http://www.wikidata.org/entity/Q15844308,Schiffswerft Oberwinter,Германия,5,2_прибрежное (25-100м),4
http://www.wikidata.org/entity/Q52279283,Nordsøværftet,Дания,42,3_mini-handy (100-130м),2
http://www.wikidata.org/entity/Q1278953,Arctech Helsinki Shipyard,Финляндия,6,6_panamax (200-295м),1
http://www.wikidata.org/entity/Q14548994,Schiffswerft Schmidt,Германия,21,1_малое (<25м),1
http://www.wikidata.org/entity/Q21036308,SET Schiffbau- u. Entwicklungsgesellschaft Tangermünde,Германия,12,1_малое (<25м),2
http://www.wikidata.org/entity/Q44160,Тулон,Франция,31,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q11395932,Hakodate Dock,Япония,178,6_panamax (200-295м),1
http://www.wikidata.org/entity/Q1153446,Cantieri Riuniti dell'Adriatico,Италия,36,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q54165931,Gulf Island Shipyards,США,17,1_малое (<25м),1
http://www.wikidata.org/entity/Q300860,Ольборгская судоверфь,Дания,81,1_малое (<25м),1
http://www.wikidata.org/entity/Q1322196,Kremer-Werft,Германия,17,8_vlcc и крупнее (>330м),2
http://www.wikidata.org/entity/Q4861094,Barkmeijer Shipyards,Нидерланды,68,1_малое (<25м),2
http://www.wikidata.org/entity/Q59240911,Sebastià Pujol i Ribes,,4,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q10313115,Jurong Shipyard,Сингапур,15,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q55071917,Amels,Нидерланды,42,1_малое (<25м),2
http://www.wikidata.org/entity/Q104520543,Damen Shipyards Hardinxveld,Нидерланды,56,1_малое (<25м),7
http://www.wikidata.org/entity/Q10275472,Estaleiro Mauá,Бразилия,19,5_handymax (180-200м),1
http://www.wikidata.org/entity/Q56277974,Qiuxin Shipyard,Китай,10,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q41572,Николаев,Украина,4,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q889816,Bodewes Shipyards,Нидерланды,176,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q4732597,Allied Shipbuilders,Канада,17,1_малое (<25м),3
http://www.wikidata.org/entity/Q10543891,Karlskronavarvet,Швеция,96,3_mini-handy (100-130м),2
http://www.wikidata.org/entity/Q48913642,Ching Fu Shipbuilding,,4,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q10474960,Djurgård shipyard,Швеция,5,1_малое (<25м),1
http://www.wikidata.org/entity/Q11395932,Hakodate Dock,Япония,178,2_прибрежное (25-100м),7
http://www.wikidata.org/entity/Q11899761,Uki Workboat,Финляндия,9,1_малое (<25м),1
http://www.wikidata.org/entity/Q57312653,ASL Shipyard,Индонезия,20,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q4497365,Херсонский судостроительный завод,Украина,82,6_panamax (200-295м),1
http://www.wikidata.org/entity/Q10313115,Jurong Shipyard,Сингапур,15,6_panamax (200-295м),5
http://www.wikidata.org/entity/Q24887178,Universal Shipbuilding,Япония,74,8_vlcc и крупнее (>330м),17
http://www.wikidata.org/entity/Q489251,HD Hyundai Samho,Республика Корея,586,3_mini-handy (100-130м),4
http://www.wikidata.org/entity/Q2205021,Atlas Werke,Германия,8,1_малое (<25м),1
http://www.wikidata.org/entity/Q2205021,Atlas Werke,Германский рейх,8,1_малое (<25м),1
http://www.wikidata.org/entity/Q2210573,Roßlauer Schiffswerft,ГДР,61,1_малое (<25м),1
http://www.wikidata.org/entity/Q84362563,Q84362563,Китай,4,1_малое (<25м),2
http://www.wikidata.org/entity/Q670100,Sulzer,Швейцария,3,1_малое (<25м),1
http://www.wikidata.org/entity/Q1676408,J. Samuel White,Великобритания,85,6_panamax (200-295м),1
http://www.wikidata.org/entity/Q94972314,Robert Davy,,8,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q1068204,Чатемская верфь,Великобритания,109,1_малое (<25м),1
http://www.wikidata.org/entity/Q17107791,Hike Metal Products,Канада,4,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q107125988,Hugo Peters & Co,Германия,5,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q124423258,China Merchants Jinling Shipyard (Weihai),Китай,8,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q11282532,IHI Marine United,Япония,234,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q277630,A&P Group,Великобритания,29,5_handymax (180-200м),2
http://www.wikidata.org/entity/Q946123,Rotterdamsche Droogdok Maatschappij,Нидерланды,28,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q16218256,Maritim Shipyard,Польша,4,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q49961350,Boelwerf Vlaanderen NV,Бельгия,23,5_handymax (180-200м),1
http://www.wikidata.org/entity/Q113698960,Chowgule Group,Индия,39,3_mini-handy (100-130м),2
http://www.wikidata.org/entity/Q4332486,Судостроительный завод «Океан»,Украина,13,2_прибрежное (25-100м),3
http://www.wikidata.org/entity/Q11502551,Shin Kurushima Ujina Dock,Япония,5,5_handymax (180-200м),1
http://www.wikidata.org/entity/Q1229954,Norderwerft Hamburg,Германия,11,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q1229954,Norderwerft Hamburg,Германский рейх,11,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q1631703,Howaldtswerke Hamburg,Германия,61,1_малое (<25м),1
http://www.wikidata.org/entity/Q1631703,Howaldtswerke Hamburg,Германский рейх,61,1_малое (<25м),1
http://www.wikidata.org/entity/Q7106621,Oshima Shipbuilding,Япония,754,3_mini-handy (100-130м),1
http://www.wikidata.org/entity/Q16606610,Metalships & Docks,Испания,10,2_прибрежное (25-100м),2
http://www.wikidata.org/entity/Q11294418,Kanasashi Heavy Industries,Япония,58,3_mini-handy (100-130м),13
http://www.wikidata.org/entity/Q4332486,Судостроительный завод «Океан»,Украина,13,3_mini-handy (100-130м),2
http://www.wikidata.org/entity/Q7640197,Sungdong,Республика Корея,7,2_прибрежное (25-100м),1
http://www.wikidata.org/entity/Q1066677,Charleston Naval Shipyard,США,66,6_panamax (200-295м),1
http://www.wikidata.org/entity/Q4834515,BAE Systems Australia,Австралия,3,6_panamax (200-295м),1
http://www.wikidata.org/entity/Q56121139,Atlanticeagle Shipbuilding,Португалия,4,1_малое (<25м),2
http://www.wikidata.org/entity/Q638231,Larsen & Toubro,Индия,4,4_handysize (130-180м),4
http://www.wikidata.org/entity/Q28721321,Xiamen Shipbuilding Industry,Китай,58,2_прибрежное (25-100м),9
http://www.wikidata.org/entity/Q5139443,Cochrane Shipbuilders,Великобритания,23,1_малое (<25м),1
http://www.wikidata.org/entity/Q5148015,Colombo Dockyard,Шри-Ланка,17,4_handysize (130-180м),1
http://www.wikidata.org/entity/Q10313115,Jurong Shipyard,Сингапур,15,4_handysize (130-180м),4
http://www.wikidata.org/entity/Q22100733,Jong Shyn Shipbuilding Company,Китайская Республика (Тайвань),4,2_прибрежное (25-100м),1
